Account Name,MRR_Calculated,SAAS Amount to Date,Industry_Cluster_Enhanced_V2,Company_Size_V2,Business_Type_V2,Signup Country,Employees,Users,Custom Screens New,Custom Screens Classic,MRR_Rank,MRR_Cumulative_Pct,MRR_Percentile,LTV_Rank,LTV_Cumulative_Pct,LTV_Percentile,MRR_Tier,LTV_Tier
donamireyainc,98.0,196.0,Food & Beverage Dist/Mfg,Unknown,Hybrid (B2B & B2C),United States,0.0,2.0,0.0,0.0,431.0,84.21581859045159,40.01857010213556,939.0,99.93176807044526,94.37185929648241,Top 50%,Bottom 50%
araocigars,10.0,469.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,3.0,8.0,0.0,954.0,99.54617830851912,88.57938718662952,869.0,99.69783127320888,87.33668341708542,Bottom 50%,Bottom 50%
bestquiltsewknitproductsltd,11.25,202.5,General Wholesale/Distribution,Small (6-20 employees),B2B,Canada,8.0,3.0,0.0,0.0,934.0,99.40352151450669,86.72237697307335,937.0,99.92770154212408,94.17085427135679,Bottom 50%,Bottom 50%
industrimax2,154.0,308.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,4.0,2.0,0.0,294.0,73.1703859972915,27.298050139275766,906.0,99.8447921152727,91.05527638190955,Top 50%,Bottom 50%
formersinternational5,30.5,1947.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,United States,54.0,6.0,10.0,0.0,775.0,97.31682391660866,71.95914577530176,649.0,97.22412533237453,65.22613065326634,Bottom 50%,Bottom 50%
deansbeansorganiccoffee4,184.0,528.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,17.0,4.0,0.0,0.0,256.0,68.87326185608191,23.769730733519033,850.0,99.60101555178036,85.42713567839196,Top 50%,Bottom 50%
concealite,129.0,359.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,15.0,3.0,12.0,0.0,325.0,76.15780351730682,30.176415970287835,897.0,99.81438454706095,90.15075376884421,Top 50%,Bottom 50%
palmchemical,122.0,244.0,"Chemicals, Plastics & Rubber",Unknown,B2B,United States,0.0,2.0,1.0,0.0,340.0,77.42814691353874,31.569173630454966,927.0,99.90452695174825,93.16582914572864,Top 50%,Bottom 50%
gsinks,195.0,585.0,Packaging & Printing,Unknown,B2B,,0.0,3.0,6.0,0.0,241.0,66.98985716894694,22.376973073351902,834.0,99.5090642608209,83.81909547738694,Top 50%,Bottom 50%
trueworldfoodsseattlellc,7.416666666666667,240.0,Food & Beverage Dist/Mfg,Unknown,B2C,United States,0.0,2.0,15.0,0.0,987.0,99.73813684386731,91.64345403899722,928.0,99.90699151436715,93.26633165829146,Bottom 50%,Bottom 50%
coffeeman,98.0,294.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,6.0,2.0,0.0,0.0,424.0,83.75619012535925,39.3686165273909,913.0,99.86646999730809,91.75879396984925,Top 50%,Bottom 50%
armacorpinc,13.333333333333334,432.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,4.0,4.0,8.0,0.0,910.0,99.20553286810029,84.49396471680595,878.0,99.73927700125002,88.24120603015075,Bottom 50%,Bottom 50%
floorsandtilesinc2,7.0,189.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,28.0,3.0,0.0,0.0,989.0,99.74757285098596,91.82915506035283,945.0,99.94354405870868,94.9748743718593,Bottom 50%,Bottom 50%
gsi2,73.0,146.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,1.0,1.0,0.0,501.0,88.16333029276149,46.51810584958218,962.0,99.97220127401047,96.68341708542714,Top 50%,Bottom 50%
norwooddeviceanddiagnostics,342.0,684.0,General Retail,Small (6-20 employees),B2C,United States,11.0,6.0,17.0,0.0,110.0,45.219300315158726,10.21355617455896,818.0,99.40529847280709,82.2110552763819,Top 20%,Bottom 50%
twentyoneagain,6.083333333333333,192.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,1.0,0.0,0.0,1006.0,99.82116253963895,93.40761374187558,940.0,99.93373972054039,94.47236180904522,Bottom 50%,Bottom 50%
independenteyewearcollective,6.083333333333333,192.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,1.0,0.0,0.0,1007.0,99.82523844803931,93.50046425255339,941.0,99.93571137063549,94.57286432160804,Bottom 50%,Bottom 50%
turnkeylogisticsdbamegamaterials,40.0,120.0,Building Materials & Construction,Unknown,B2B,United States,0.0,0.0,0.0,0.0,703.0,95.52409423279119,65.27390900649954,969.0,99.9813021849313,97.38693467336684,Bottom 50%,Bottom 50%
g3packaging2,14.583333333333334,396.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,3.0,0.0,0.0,895.0,99.06533278600031,83.10120705663881,884.0,99.76446688501734,88.84422110552764,Bottom 50%,Bottom 50%
dbuoy,22.416666666666668,632.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,30.0,5.0,0.0,0.0,831.0,98.30213289662379,77.15877437325905,828.0,99.47228066373384,83.21608040201005,Bottom 50%,Bottom 50%
powerplastics3,18.333333333333332,544.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,21.0,4.0,8.0,0.0,853.0,98.59933920367993,79.20148560817084,847.0,99.58452352025557,85.12562814070351,Bottom 50%,Bottom 50%
jaecoortho,61.0,183.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,7.0,1.0,21.0,0.0,567.0,91.0168011791815,52.64623955431755,948.0,99.9491817456994,95.27638190954774,Bottom 50%,Bottom 50%
burnewiin2,16.333333333333332,484.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,6.0,4.0,3.0,0.0,881.0,98.92111262986161,81.8012999071495,867.0,99.68808598185332,87.1356783919598,Bottom 50%,Bottom 50%
lonestarlinerless,12.166666666666666,384.0,Packaging & Printing,Unknown,B2B,United States,0.0,2.0,2.0,0.0,932.0,99.3881670650533,86.53667595171774,888.0,99.78045573500745,89.2462311557789,Bottom 50%,Bottom 50%
collinbox4,150.0,438.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,7.0,3.0,6.0,0.0,299.0,73.6769153261688,27.762302692664807,877.0,99.73484078853599,88.14070351758794,Top 50%,Bottom 50%
stonesystemsllc,98.0,294.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,7.0,2.0,7.0,0.0,430.0,84.1501573811527,39.92571959145776,914.0,99.86948908651624,91.85929648241206,Top 50%,Bottom 50%
gorillahammers4,26.5,828.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,11.0,6.0,7.0,0.0,801.0,97.80744045241607,74.3732590529248,801.0,99.27612458454408,80.50251256281406,Bottom 50%,Bottom 50%
lumerasolarinc,86.0,227.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,Canada,13.0,1.0,4.0,0.0,464.0,86.20849112333315,43.08263695450325,932.0,99.91671626770088,93.66834170854271,Top 50%,Bottom 50%
thunderbirdjewelryinc3,49.0,147.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,8.0,1.0,0.0,0.0,637.0,93.51095282292923,59.14577530176416,960.0,99.96920272282415,96.4824120603015,Bottom 50%,Bottom 50%
thermalbridgingsolutions,9.166666666666666,264.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,2.0,2.0,16.0,0.0,965.0,99.61714378217462,89.60074280408541,919.0,99.88389650882588,92.36180904522612,Bottom 50%,Bottom 50%
moderncompressorsales,17.666666666666668,570.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,5.0,7.0,0.0,861.0,98.69643515858706,79.94428969359332,841.0,99.55045864380749,84.52261306532664,Bottom 50%,Bottom 50%
absoluteworkwear,28.0,84.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United Kingdom,1.0,2.0,2.0,0.0,784.0,97.49309299633373,72.79480037140205,976.0,99.98849562707521,98.09045226130654,Bottom 50%,Bottom 50%
acentel,1078.0,4338.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,30.0,22.0,17.0,0.0,10.0,9.670958112453295,0.9285051067780872,492.0,92.3420253870077,49.447236180904525,Top 10%,Top 50%
shopsosafe,6.083333333333333,192.0,Safety & Security Equipment,Unknown,B2B,United States,0.0,1.0,0.0,0.0,1001.0,99.80078299763713,92.94336118848653,942.0,99.93768302073062,94.67336683417086,Bottom 50%,Bottom 50%
thageel,197.0,554.0,Sporting Goods & Fitness Equipment,Unknown,B2B,Saudi Arabia,0.0,5.0,4.0,0.0,230.0,65.54598057671078,21.35561745589601,844.0,99.56769004411795,84.82412060301507,Top 50%,Bottom 50%
cvhinternational,61.0,183.0,General/Specialty Manufacturing,Enterprise (200+ employees),B2B,United States,212.0,1.0,0.0,0.0,568.0,91.05767193190837,52.73909006499535,947.0,99.9473025167025,95.17587939698493,Bottom 50%,Bottom 50%
blissgourmet,49.0,147.0,Food & Beverage Dist/Mfg,Unknown,Hybrid (B2B & B2C),Canada,0.0,1.0,0.0,0.0,634.0,93.41246100898087,58.867223769730735,958.0,99.966183633616,96.28140703517587,Bottom 50%,Bottom 50%
nxtchlng,11.166666666666666,344.0,Furniture & Home Furnishings,Small (6-20 employees),B2B,United States,6.0,2.0,5.0,0.0,936.0,99.41848512342854,86.90807799442896,899.0,99.8215625856885,90.35175879396985,Bottom 50%,Bottom 50%
radsuramerica,30.083333333333332,1787.25,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,1.0,7.0,19.0,0.0,777.0,97.35741549752728,72.14484679665738,668.0,97.58782802635302,67.1356783919598,Bottom 50%,Bottom 50%
dylanblakecustoms,61.0,183.0,Apparel & Textiles,Unknown,B2B,Vietnam,0.0,1.0,4.0,0.0,569.0,91.09854268463525,52.831940575673165,946.0,99.9454232877056,95.07537688442211,Bottom 50%,Bottom 50%
gothamlgt,77.25,4081.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,6.0,15.0,30.0,0.0,491.0,87.66372442472866,45.58960074280409,507.0,92.99048415942427,50.95477386934674,Top 50%,Bottom 50%
hendersonenterprises,10.166666666666666,324.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,6.0,2.0,16.0,0.0,950.0,99.51904280875785,88.2079851439183,903.0,99.83519469767427,90.7537688442211,Bottom 50%,Bottom 50%
appenninofoodusa,367.0,1101.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,2.0,7.0,11.0,0.0,95.0,41.648637053360765,8.82079851439183,751.0,98.79031102800792,75.47738693467336,Top 10%,Bottom 50%
sierracontainergroup,40.833333333333336,1102.5,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,9.0,10.0,1.0,0.0,695.0,95.30918777480522,64.53110492107706,750.0,98.77900484699371,75.37688442211056,Bottom 50%,Bottom 50%
cuveecoffee,61.0,366.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,22.0,1.0,4.0,0.0,571.0,91.18028419008898,53.017641597028785,892.0,99.79567440917914,89.64824120603015,Bottom 50%,Bottom 50%
fibercablesdirect,18.083333333333332,579.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,3.0,4.0,10.0,0.0,859.0,98.67253805180141,79.75858867223769,836.0,99.52100712051165,84.02010050251256,Bottom 50%,Bottom 50%
koolwaysports,5.083333333333333,206.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,Canada,5.0,1.0,12.0,0.0,1016.0,99.85795738396551,94.33611884865367,936.0,99.92562206741438,94.07035175879398,Bottom 50%,Bottom 50%
agribestfeeds2,27.416666666666668,791.25,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,35.0,8.0,5.0,0.0,797.0,97.73619580695231,74.00185701021356,805.0,99.30878260649722,80.90452261306532,Bottom 50%,Bottom 50%
icustomlabel,110.0,440.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,41.0,2.0,5.0,0.0,392.0,81.54665693183404,36.397400185701024,874.0,99.72130623215388,87.8391959798995,Top 50%,Bottom 50%
audioconcepts,148.0,592.0,General Retail,Small (6-20 employees),B2C,United States,15.0,4.0,0.0,0.0,301.0,73.87657900342465,27.948003714020427,831.0,99.49098053260474,83.51758793969849,Top 50%,Bottom 50%
dylanwilliamscpa,349.0,1194.0,General/Specialty Manufacturing,Enterprise (200+ employees),B2B,United States,219.0,7.0,1.0,0.0,107.0,44.525167531141705,9.935004642525534,736.0,98.61507549129878,73.96984924623115,Top 10%,Bottom 50%
blackstonesportsinc2,24.416666666666668,879.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,Canada,15.0,5.0,14.0,0.0,819.0,98.1150319507389,76.04456824512535,788.0,99.16242609572556,79.19597989949749,Bottom 50%,Bottom 50%
pssmanufacturing,154.0,301.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,42.0,4.0,0.0,0.0,295.0,73.27356789761836,27.390900649953576,910.0,99.8572895015527,91.4572864321608,Top 50%,Bottom 50%
ruedawineco,257.0,1041.0,General Retail,Small (6-20 employees),B2C,South Africa,6.0,5.0,8.0,0.0,160.0,54.915531293068696,14.856081708449395,760.0,98.8889346088075,76.38190954773869,Top 20%,Bottom 50%
industrialodorcontrol2,10.166666666666666,432.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,2.0,2.0,9.0,0.0,948.0,99.50541922451556,88.02228412256268,879.0,99.74371321396404,88.34170854271358,Bottom 50%,Bottom 50%
wmuniformgroup,61.0,244.0,General Wholesale/Distribution,Small (6-20 employees),B2B,Canada,14.0,1.0,2.0,0.0,572.0,91.22115494281586,53.1104921077066,926.0,99.9020213130857,93.06532663316584,Bottom 50%,Bottom 50%
commonwealthindustrialinc,15.25,564.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,6.0,5.0,5.0,0.0,891.0,99.02557872050642,82.72980501392759,842.0,99.5562503659619,84.62311557788945,Bottom 50%,Bottom 50%
hefestustech2,16.333333333333332,396.0,General Wholesale/Distribution,Small (6-20 employees),B2B,Israel,8.0,3.0,15.0,0.0,879.0,98.89922556009529,81.61559888579387,882.0,99.75633382837498,88.64321608040201,Bottom 50%,Bottom 50%
woodlabuae,6.666666666666667,240.0,General/Specialty Manufacturing,Unknown,B2B,United Arab Emirates,0.0,2.0,5.0,0.0,996.0,99.7788400935092,92.47910863509749,930.0,99.91192063960494,93.46733668341709,Bottom 50%,Bottom 50%
tearoffproducts2,146.0,584.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,3.0,2.0,1.0,0.0,316.0,75.35328620031027,29.340761374187558,835.0,99.51506136319355,83.91959798994975,Top 50%,Bottom 50%
hrroofingsupply,61.0,183.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,16.0,1.0,5.0,0.0,555.0,90.52635214645906,51.532033426183844,949.0,99.95106097469633,95.37688442211055,Bottom 50%,Bottom 50%
geotoolsusa,11.166666666666666,366.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,11.0,2.0,15.0,0.0,939.0,99.44093053681131,87.1866295264624,895.0,99.8069497831606,89.9497487437186,Bottom 50%,Bottom 50%
socalfencesupply2,196.0,1098.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,9.0,4.0,17.0,0.0,234.0,66.07127025110204,21.72701949860724,752.0,98.80158640198937,75.57788944723617,Top 50%,Bottom 50%
diamondbladedistributorsllc,36.75,1323.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,38.0,9.0,5.0,0.0,748.0,96.71063025218835,69.45218198700093,723.0,98.44789599365016,72.66331658291458,Bottom 50%,Bottom 50%
op76cattle,360.0,2740.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,13.0,7.0,15.0,0.0,100.0,42.865379462409905,9.285051067780872,583.0,95.64024017491332,58.59296482412061,Top 10%,Bottom 50%
planesights,49.0,171.5,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,5.0,1.0,2.0,0.0,628.0,93.21547738108414,58.310120705663884,953.0,99.95826468585113,95.77889447236181,Bottom 50%,Bottom 50%
questonedistributors,111.0,407.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,9.0,3.0,5.0,0.0,389.0,81.32538535662013,36.1188486536676,881.0,99.7522673000538,88.54271356783919,Top 50%,Bottom 50%
namesakebrewing,8.416666666666666,303.0,General/Specialty Manufacturing,Unknown,B2B,Canada,0.0,2.0,17.0,0.0,969.0,99.64053837970543,89.97214484679665,909.0,99.85419852926816,91.356783919598,Bottom 50%,Bottom 50%
stevenenterprises2,762.0,3372.5,General Retail,Small (6-20 employees),B2C,United States,7.0,15.0,47.0,0.0,26.0,19.28295513900553,2.414113277623027,548.0,94.54345846444893,55.07537688442211,Top 10%,Bottom 50%
smakdab,77.0,308.0,General/Specialty Manufacturing,Unknown,B2B,Canada,0.0,2.0,0.0,0.0,492.0,87.71531537489207,45.682451253481894,905.0,99.84162925991178,90.95477386934674,Top 50%,Bottom 50%
bedsbydesign3,122.0,488.0,General Retail,Enterprise (200+ employees),Hybrid (B2B & B2C),United States,547.0,2.0,0.0,0.0,346.0,77.91859594626118,32.12627669452182,862.0,99.66313228533696,86.63316582914572,Top 50%,Bottom 50%
georgiapowdercoating3,640.0,3120.0,"Chemicals, Plastics & Rubber",Large (51-200 employees),B2B,United States,124.0,16.0,36.0,0.0,33.0,22.57003567798959,3.064066852367688,561.0,94.97679532142222,56.381909547738694,Top 10%,Bottom 50%
accesscasters3,185.0,629.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,29.0,5.0,0.0,0.0,253.0,68.50341504452072,23.491179201485608,829.0,99.47873987159754,83.31658291457286,Top 50%,Bottom 50%
davishoseinc,209.0,1045.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,15.0,5.0,14.0,0.0,214.0,63.36468840330749,19.87000928505107,759.0,98.87824456844803,76.28140703517587,Top 20%,Bottom 50%
proautodealersupplyinc,2.3333333333333335,125.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,1.0,1.0,0.0,0.0,1069.0,99.9884981215005,99.25719591457754,966.0,99.97753345792657,97.08542713567839,Bottom 50%,Bottom 50%
rjdrews3,73.0,365.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,8.0,1.0,14.0,0.0,504.0,88.31006299517435,46.796657381615596,896.0,99.81069797214352,90.05025125628141,Top 50%,Bottom 50%
capitalabrasivesllc,12.25,551.25,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,4.0,3.0,5.0,0.0,929.0,99.36371161465118,86.25812441968431,845.0,99.57335083638324,84.92462311557789,Bottom 50%,Bottom 50%
harbertcastingrepair,8.166666666666666,1992.5,General Retail,Medium (21-50 employees),B2C,United States,29.0,2.0,13.0,0.0,979.0,99.6959260664609,90.90064995357474,647.0,97.18375785047915,65.0251256281407,Bottom 50%,Bottom 50%
gulfharvest2,6.666666666666667,355.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,36.0,2.0,0.0,0.0,998.0,99.78777359137298,92.6648096564531,898.0,99.81803004593473,90.25125628140704,Bottom 50%,Bottom 50%
categorycreations,378.0,2968.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,21.0,8.0,16.0,0.0,89.0,40.157189584999884,8.263695450324978,571.0,95.28815994748513,57.38693467336683,Top 10%,Bottom 50%
boninfantefriction2,61.0,293.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,1.0,47.0,0.0,570.0,91.13941343736212,52.92479108635098,916.0,99.87551699592163,92.06030150753769,Bottom 50%,Bottom 50%
ezbrandsllc,273.0,861.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,9.0,5.0,28.0,0.0,147.0,52.626956743819086,13.649025069637883,793.0,99.20693455627124,79.69849246231155,Top 20%,Bottom 50%
armal,36.583333333333336,1646.25,"Chemicals, Plastics & Rubber",Small (6-20 employees),B2B,United States,14.0,7.0,7.0,0.0,752.0,96.80901039741342,69.82358402971217,683.0,97.84913820714696,68.64321608040201,Bottom 50%,Bottom 50%
heavisideindustriesinc,49.0,2094.75,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,2.0,12.0,7.0,0.0,636.0,93.47812221827976,59.05292479108635,640.0,97.03659984340581,64.321608040201,Bottom 50%,Bottom 50%
steelecomponents,4.083333333333333,220.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,2.0,1.0,0.0,0.0,1036.0,99.91541094210211,96.19312906220983,934.0,99.92124746876584,93.86934673366835,Bottom 50%,Bottom 50%
sitepieces2,16.583333333333332,2293.25,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,3.0,4.0,17.0,0.0,873.0,98.83356435079634,81.05849582172702,617.0,96.52098962211704,62.010050251256274,Bottom 50%,Bottom 50%
worksafetyllc,10.166666666666666,457.5,Building Materials & Construction,Micro (1-5 employees),B2B,United States,3.0,2.0,10.0,0.0,952.0,99.53266639300013,88.3936861652739,872.0,99.71214113991486,87.63819095477386,Bottom 50%,Bottom 50%
thebuyingnetwork2,2.3333333333333335,125.0,General Wholesale/Distribution,Small (6-20 employees),B2B,Canada,8.0,1.0,3.0,0.0,1066.0,99.983808035122,98.9786443825441,967.0,99.97881708429058,97.18592964824121,Bottom 50%,Bottom 50%
worryfreefood,49.0,245.0,General/Specialty Manufacturing,Unknown,B2B,Canada,0.0,1.0,4.0,0.0,640.0,93.60944463687758,59.42432683379758,924.0,99.8969997667497,92.8643216080402,Bottom 50%,Bottom 50%
emlinc,166.0,830.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,4.0,4.0,0.0,0.0,277.0,71.3549875626447,25.719591457753015,800.0,99.26762184350888,80.40201005025126,Top 50%,Bottom 50%
harborcitysupply,40.0,200.0,General Retail,Small (6-20 employees),B2C,United States,6.0,1.0,0.0,0.0,702.0,95.49729373919979,65.18105849582173,938.0,99.92975534430649,94.2713567839196,Bottom 50%,Bottom 50%
tekkometals,10.166666666666666,540.0,Building Materials & Construction,Unknown,B2B,United States,0.0,2.0,13.0,0.0,947.0,99.49860743239444,87.92943361188486,848.0,99.5900687861481,85.22613065326632,Bottom 50%,Bottom 50%
