field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),wmuniformgroup,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,wmuniformgroup,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,wmuniformgroup,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,wmuniformgroup,,,
qbo_industry_vs_sector,OtherNone,,OtherNone,,wmuniformgroup,,,
total_events,22,NOT_IN_ENRICHED,,,wmuniformgroup,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,wmuniformgroup,,,Classification source tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),commonwealthindustrialinc,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,commonwealthindustrialinc,,Manufacturing (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,commonwealthindustrialinc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,commonwealthindustrialinc,,,
qbo_industry_vs_sector,"manufacturing equipment sales, service, maintenance",,"manufacturing equipment sales, service, maintenance",,commonwealthindustrialinc,,,
total_events,9,NOT_IN_ENRICHED,,,commonwealthindustrialinc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,commonwealthindustrialinc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,commonwealthindustrialinc,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),woodlabuae,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,woodlabuae,,Manufacturing (MWD),
sub_industry,Lumber,NOT_IN_ENRICHED,,,woodlabuae,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,woodlabuae,,,
qbo_industry_vs_sector,Manufacturing,,Manufacturing,,woodlabuae,,,
total_events,68,NOT_IN_ENRICHED,,,woodlabuae,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,woodlabuae,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,woodlabuae,,,Confidence level tracked in research only
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),geotoolsusa,PENDING RESEARCH,,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,geotoolsusa,,Manufacturing (MWD),
sub_industry,Tools/Hardware,NOT_IN_ENRICHED,,,geotoolsusa,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,geotoolsusa,,,
qbo_industry_vs_sector,Manufacturing,,Manufacturing,,geotoolsusa,,,
total_events,20,NOT_IN_ENRICHED,,,geotoolsusa,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,geotoolsusa,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,geotoolsusa,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),socalfencesupply2,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,socalfencesupply2,,Wholesale and distribution services (MWD),
sub_industry,Fencing/Decking,NOT_IN_ENRICHED,,,socalfencesupply2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,socalfencesupply2,,,
qbo_industry_vs_sector,GeneralProductbasedBusiness,,GeneralProductbasedBusiness,,socalfencesupply2,,,
total_events,915,NOT_IN_ENRICHED,,,socalfencesupply2,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,socalfencesupply2,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,socalfencesupply2,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),diamondbladedistributorsllc,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,diamondbladedistributorsllc,,Wholesale and distribution services (MWD),
sub_industry,Jewelry,NOT_IN_ENRICHED,,,diamondbladedistributorsllc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,diamondbladedistributorsllc,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,,WholesaleDistributionandSales,,diamondbladedistributorsllc,,,
total_events,62,NOT_IN_ENRICHED,,,diamondbladedistributorsllc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,diamondbladedistributorsllc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,diamondbladedistributorsllc,,,Confidence level tracked in research only
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),planesights,PENDING RESEARCH,,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,planesights,,Manufacturing (MWD),
sub_industry,Aerospace Safety Equipment,NOT_IN_ENRICHED,,,planesights,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,planesights,,,
qbo_industry_vs_sector,GeneralProductbasedBusiness,,GeneralProductbasedBusiness,,planesights,,,
total_events,10,NOT_IN_ENRICHED,,,planesights,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,planesights,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,planesights,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),questonedistributors,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,questonedistributors,,Wholesale and distribution services (MWD),
sub_industry,Concrete/Masonry,NOT_IN_ENRICHED,,,questonedistributors,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,questonedistributors,,,
total_events,18,NOT_IN_ENRICHED,,,questonedistributors,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,questonedistributors,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,questonedistributors,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),namesakebrewing,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,namesakebrewing,,Manufacturing (MWD),
sub_industry,Craft Beer,NOT_IN_ENRICHED,,,namesakebrewing,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,namesakebrewing,,,
total_events,9,NOT_IN_ENRICHED,,,namesakebrewing,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,namesakebrewing,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,namesakebrewing,,,Confidence level tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,stevenenterprises2,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,stevenenterprises2,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,stevenenterprises2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,stevenenterprises2,,,
qbo_industry_vs_sector,GeneralProductbasedBusiness,,GeneralProductbasedBusiness,,stevenenterprises2,,,
total_events,2440,NOT_IN_ENRICHED,,,stevenenterprises2,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,stevenenterprises2,,,Classification source tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),smakdab,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,smakdab,,Manufacturing (MWD),
sub_industry,Wine,NOT_IN_ENRICHED,,,smakdab,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,smakdab,,,
total_events,59,NOT_IN_ENRICHED,,,smakdab,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,smakdab,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,smakdab,,,Confidence level tracked in research only
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),georgiapowdercoating3,PENDING RESEARCH,,
industry_vs_industry_research,Manufacturing,PENDING RESEARCH,Manufacturing,PENDING RESEARCH,georgiapowdercoating3,,Manufacturing (MWD),
sub_industry,Powder Coating Services,NOT_IN_ENRICHED,,,georgiapowdercoating3,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,georgiapowdercoating3,,,
qbo_industry_vs_sector,Powder Coating,Powder coatings manufacturing,Powder Coating,Powder coatings manufacturing,georgiapowdercoating3,,,
total_events,12812,NOT_IN_ENRICHED,,,georgiapowdercoating3,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,georgiapowdercoating3,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,georgiapowdercoating3,,,Confidence level tracked in research only
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),accesscasters3,PENDING RESEARCH,,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,accesscasters3,,Wholesale and distribution services (MWD),
sub_industry,Casters & Wheels,NOT_IN_ENRICHED,,,accesscasters3,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,accesscasters3,,,
qbo_industry_vs_sector,wholesale_distribution,,wholesale_distribution,,accesscasters3,,,
total_events,102,NOT_IN_ENRICHED,,,accesscasters3,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,accesscasters3,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,accesscasters3,,,Confidence level tracked in research only
industry_vs_vertical,Industrial,Retail,Industrial,Retail,davishoseinc,PENDING RESEARCH,,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,davishoseinc,,Retail,
sub_industry,Industrial Hose,NOT_IN_ENRICHED,,,davishoseinc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,davishoseinc,,,
qbo_industry_vs_sector,Industrial supplies merchant wholesalers,,Industrial supplies merchant wholesalers,,davishoseinc,,,
total_events,1996,NOT_IN_ENRICHED,,,davishoseinc,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,davishoseinc,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,davishoseinc,,,Confidence level tracked in research only
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),capitalabrasivesllc,PENDING RESEARCH,,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,capitalabrasivesllc,,Wholesale and distribution services (MWD),
sub_industry,Abrasives,NOT_IN_ENRICHED,,,capitalabrasivesllc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,capitalabrasivesllc,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,,WholesaleDistributionandSales,,capitalabrasivesllc,,,
total_events,105,NOT_IN_ENRICHED,,,capitalabrasivesllc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,capitalabrasivesllc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,capitalabrasivesllc,,,Confidence level tracked in research only
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),harbertcastingrepair,PENDING RESEARCH,,
industry_vs_industry_research,Manufacturing,PENDING RESEARCH,Manufacturing,PENDING RESEARCH,harbertcastingrepair,,Manufacturing (MWD),
sub_industry,Machining & Repair,NOT_IN_ENRICHED,,,harbertcastingrepair,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,harbertcastingrepair,,,
qbo_industry_vs_sector,Machine shops,,Machine shops,,harbertcastingrepair,,,
total_events,373,NOT_IN_ENRICHED,,,harbertcastingrepair,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,harbertcastingrepair,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,harbertcastingrepair,,,Confidence level tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),gulfharvest2,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,gulfharvest2,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,gulfharvest2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,gulfharvest2,,,
qbo_industry_vs_sector,OtherNone,,OtherNone,,gulfharvest2,,,
total_events,230,NOT_IN_ENRICHED,,,gulfharvest2,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,gulfharvest2,,,Classification source tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),categorycreations,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,categorycreations,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,categorycreations,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,categorycreations,,,
qbo_industry_vs_sector,Other miscellaneous nondurable goods merchant wholesalers,,Other miscellaneous nondurable goods merchant wholesalers,,categorycreations,,,
total_events,116,NOT_IN_ENRICHED,,,categorycreations,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,categorycreations,,,Classification source tracked in research only
